node_id	feature(feature_amount:931)	label
3389	188,197,356,428,430,657	4
7134	188,369,385,387,525,521,544,581,586	4
3487	361,367,521	2
4758	80,92,138,144,521,582,626,831,880	4
1533	92,132,138,144,521,604,71	3
1820	43,92,138,713	3
417	92,138,481,660,521,865,888	2
104	92,101,521,562,593	2
4412	521,173,176	3
2044	12,92,111,129,138,564,579,644,873,41	3
5043	92,118,55,491,591,687,756,439,648	4
4744	12,21,92,481,138,469,785,927	4
4293	92,138,290,521,539,637	1
4889	521,185,183,767	0
1844	92,111,132,281,521,756,902	4
4040	521,732,487,488	2
798	521,428,430	0
7013	428,525,521,657	4
5803	37,92,138,521	3
461	369	0
5601	931	1
6099	77,92,521,696	2
6603	521,367,361	3
7559	129,92,138	1
836	92,138,778,521	4
5817	857,521	2
6949	173,180,176,188,193,195,226,242,334,753	4
2607	92,129,138,142,491,521,570,704,820	3
6184	229,236,521	2
2415	173,177,521,753	1
1941	92,138,286,830,163,784,521,558	3
7303	92,127	0
3859	92,138,144,521,684,704	2
7433	138,92,77,521,530	1
1905	334,369,387,370	3
1831	92,138,319,252,606	1
3354	92,347,481,529,663,778	3
5497	714,521,61,111,138,348	3
6731	80,92,132,138,237,252	1
3002	92,138,311,570,704,918	3
4636	92,144,369,390,334,357,558	2
2797	199,341,342,356,798,799	4
6209	92,331,704	3
6453	21,92,138,521,907,554,637	2
2670	381,387,814,671,331	4
1461	361,385,387	0
592	77,92,49,138,252,481,499,521	2
5354	66,80,92,49,126,133,138,439,499,521,602	4
1158	521,138,132,111,357,433,439,561,513	3
5590	472,521	2
5447	92,138,333	4
4020	521,476,478	2
4453	92,138,295,521,630	1
4799	61	0
1491	92,129,138,521,605	1
898	37,92,132,138,188,342,348,579,681,778,814,811,834	4
4590	92,138,237,521,660,865	3
4408	263,521,765	1
4001	91,92,481,524,875,901,420,241,334,700,874	4
571	12,92,138,521,798	3
2397	173,18	0
2414	162,165,208,209,228,367,369,358,385,387,499,521,655	4
3564	26,776	3
581	92,127,570	1
1435	92,138,111,356,420,873,737,901	3
2444	521,361,387,390,384	2
694	31,165,369,372,387,385,381,586,834,814,811,643	2
1698	92,129,138,570,704,927	3
1445	92,93,138,143,439,521,46	4
2427	521,236	0
7257	92,138,412,518,521,756,513	3
511	92,55,129,138,356,481,521,724	4
7427	534,229,227,499,500	2
5416	67,92,138,105,481,691,344,918	3
4478	184,767,873	3
7196	92,138,144,491,521,588,727,896	3
6725	138	2
6517	521,92,49,138,499,615	2
2163	92,90,142,144,208,209,439,447,861	4
381	60,85,481,92,138,46,521,660,865	4
5140	80,92,453,774,704,901,321	4
3675	76,92,138,420,447,516,908,204,252,521,781	4
3840	6,92,369,358,132,77,188,194,197,505,5,34,655,778,305,20,296,49,499,357,521	4
5498	92,101,138,521,570,618	3
566	112,481,357,280,304,784,494,521,704	4
2487	138,144,521	1
6039	77,92,138,506,667	4
6314	521,138,92,144,77	2
1133	521,274,225,263	3
6472	188,294,521,911,814,916,912,913	2
7328	90,132,138,92,704,334	3
5051	85,127,918,252,92	3
7241	369,371,459,521,911	4
2667	92,49,111,132,138,499,521,544,704	2
366	92,127,104,929,504,334,212,513	4
6977	521,92	2
5044	521,369,387	2
3638	60,82,102,822,160,448,521,601	4
6076	21,26,73,92,354,521,566,728,835	4
6303	521,92,132,281,348,518,758,873,513	3
6933	229,236,512,521,433	1
940	381,361,385,37,521	2
6375	92,138,456,521,538,704	1
2265	188,199,369,385,387,381,390,811,834,521,750,165	4
1751	92,55,138,491,61,149,593	3
4608	138,102,329,332,677,417,92,918,114	3
714	931	0
4689	367,361	2
2304	12,15,62,92,132,138,194,254,927	4
5862	298,341,92,127,242	2
3008	263,268,521	3
5336	152,369,387,521,586,364,372	4
3334	174,177,828	3
751	46,92,111,132,521,541	4
6606	32,210,228,260,263,267,268,361,521,41	4
3463	769,521,61,92,138,129	2
4851	92,138,252,521,778	2
3573	92,138,918,342,621	4
5960	80,49,499	1
5536	92,127,138,817	4
401	521,440	0
2963	92,132,138,192,356,521,593,724	4
3058	476,631	2
7004	248,368,372,369,873,485,330	4
5187	77,252,521,780	0
2499	80,111,132,138,252,470,521	3
953	177,176,685	2
3500	92,132,138,320	3
6721	92,138,521,802	2
4486	77,92,563,598	1
4150	138,521,637,724,149	4
4797	173	0
1364	258,262,263,268,521	4
3268	15,92,90,138,281,521,722,593	2
2074	369,385,521	2
478	92,144,901,342	1
49	364,369,385,521,390	2
3401	92,127,247,901,166	1
6630	931	4
4555	92,138,237,521,625	1
6730	146,370,224,228	4
1797	92,106,138,447,541,578,691,804,880,250	3
4601	92,127	0
4793	92,122,138,866,285,491,61,521,591,776,884	3
1201	92,132,138,530,604	1
2553	385,387	2
3625	138,92,724,521	1
2991	18,61,80,778,848,853,854	3
6196	92,138,357,369,387,370	2
1657	369,387,521,672,522	4
5378	92,55,481,138,521,541,691,734,850	4
2193	92,50,104,138,898	3
7453	931	4
618	364,369,549,901	4
6367	92,138,94,334,582	1
896	138,92,331,778,766,733	2
927	61,49,356,499,521,615	3
5201	92,56,138,278,475,357,558,677,522	4
2656	92,127,738	1
5813	18,92,132,901	1
6294	92,521,744	1
3130	621,92,138	2
6401	61,521	1
2076	928	0
5182	77,138,521,683	1
1235	92,55,129,138,194,197,250,297,325,717	4
2768	127,92,593	3
5439	521,173,177	1
5306	271,263,264,267,268,356,580,673,338,873,882	4
5527	92,138,521,570,704	2
3596	50,92,138	3
2128	267,521,154	0
4827	92,918,844,677,331,886	4
1891	385,369,387,381,390,811,814,834,193,226,356,873,188,294,329	4
2326	127,337,704,778,929,150,240	2
910	91,92,121,122,334	3
316	21,92,138,205,252,521,570,677,776	4
4786	931	2
5418	68,309,92,882,531,505,420,481	1
6424	212,348,813,824,825,827,828,873	4
7388	348,362,364,369,386,510,512,515,521	4
5966	92,46,138,237,570,494,521,558,704,760,163	4
708	447,92,138,144,121,122,704	3
5842	12,469,92	1
2784	92,111,138,521,562	3
7274	25,789,884,448,449,330,164	4
4569	521,90,92,138,21,591,570,618	3
7333	138,92	0
5304	356,369,387,521	4
5736	369,358,374,385,476,477,31,188,193,226,195,499,672	4
4286	92,121,138,320,460	3
3635	92,49,138,499,521,570,675,704,304	2
3031	92,138,604,530	1
3685	92,127,138,901,781,918	3
7225	364,386,387,801,521,211	4
5013	521,173,167,176,177,179,702	4
5747	77,92,138,144,157,519,1,521,669	3
4966	487,488,521	2
74	92,918,409,334,690,244	3
7592	521,92,252,738	1
5948	267,263,268,271,260,334	1
5708	521,92,111,132,138,755	3
4339	521,21,92,138	1
539	77,92,290,473,662	1
752	92	2
2609	521,92,138,722	1
5686	61,281,521	1
5220	12,80,92,55,138,144,188,201,356,479,481,521,831	4
6333	92,49,111,132,205,499,873	4
2808	330,425	0
5036	521,92,138	1
504	92,138,521,545,692,830,250,621	2
6745	229,236	1
923	263	0
1366	92,138,417,918,481,704,320	2
7540	369,385,387,521,581,36	3
1904	236,928	2
672	173,167,177,188,200,356,521,416	4
3464	263,267,266,274,271,260	3
5377	171,173,521	3
5683	92,132,138	1
3993	77,92,138,144,521,724	2
4634	92,129,132,138,144,521,713	3
6023	77,92,127,320,778	1
900	399,398,401,402,403,521	4
4153	521,92,90,132,138,839	4
5162	48,92,132,138,521,582,634,768,925	4
469	92,132,356	2
3157	90,92,138,521,524,624,700,843	3
3299	928,521,173,177,176	2
7263	6,8,92,127,908,452,559,338,837,915	4
3319	92,138,521	1
4644	138,74,700,521	2
544	521,369,387,385,390,358,499,672	2
397	12,92,138,521	3
5294	521,229,224,236,672	2
3250	931	1
6143	521,387,369	2
6363	387,369,385,14,188,294,344	4
5620	521,12,77,92,138,625,848	4
2509	92,138,318,252	4
1486	92,138,521	2
5263	521,766,138,252	3
3952	173,177,521,753	4
1993	132,92,138	2
73	92,343,727,604	3
2960	61,132,92,127,929,768	4
3124	92,49,129,499,521,570,704,796	2
4253	263,267,268,318,438,580	1
2113	92	0
1748	441,444,517,521	3
3232	92	3
4019	173,837	2
3657	263,268,274,521,154	2
5120	92,138,288,521,531,611	3
6770	476,477,478,521,631	3
4981	80,133,138,92,22,21,554,12,747,625,681,704,677,334	3
2226	92,127	1
5367	19,50,92,593,836,320	2
3613	521,61,138,92,780,149	3
4846	225,361,521	1
1305	441,607,337	2
19	61,60,77,78,90,91,92,116,55,129,138,480,490,521,570,553,675,696,704,786,924,595	4
1051	90,92,421,285,357,369,481,521,672	2
5100	260,263,268,521,306	2
5544	171,173,177,521	3
3358	521,387,369,384,654,379	3
7291	263,268,521	3
195	92,111,132,138,728	1
6024	92,144,252,521,677	2
3327	92,132,357,672,778	1
1733	92,138,491	2
5926	177,176,172,521	3
1425	111,21,60,144,138,412,873,92,687	3
3423	92,918,252	3
3230	378	4
4664	92	0
520	472,521	4
3708	334,440,441	2
1157	483,521	1
3988	521,361	2
5094	92,138,521,570,704,351	2
2699	521,478,476,477,631	2
6200	521,132,92,138,873	1
6786	830,60,77,78,46,92,91,138,290,635	4
1463	21,85,111,137,138,57,330,570,704,873	3
3003	92,138,144,439,521	3
2978	92,52,447,129,101,138,890,357,420,459,474,636	4
5891	183,184,767,499,337	3
7075	320,910,911,913	1
2898	77,92,138	2
4929	188,369,385,387,521,581,670,856	4
5567	92,138,521,539,713	2
5665	92,132,138,144,481,521,570,675	3
7504	55,149,138,521,690,921,927	3
2303	263,268,275,276,521,765	4
6320	931	2
483	92,49,111,132,138,499,521,704	2
2559	92,138,143,397,494,521	2
7456	92,132,138,630	2
7528	92,322,328,339	3
6499	92,138,491,521,570,615,757	4
314	127,92	1
4283	21,92,101,129,138,139,252,521,709,785	3
1342	77,92,132,138,217,521,531,774,856	4
5491	428,521	1
1648	234,521,639,828	2
3131	487,521,732	0
2395	35,380,371,369,385,512,521,730,433	4
4973	85,92,138,295,865,895,516,521,656	2
7496	521,80,92,132,138,450,831,922	4
4207	803,521	2
4190	92	2
6313	521,825,828,829	3
5168	369	0
5825	521,38,476,477,478	3
4212	521,651,825,828,826,829,834	2
6678	521,61,80,92,133,138,355,688	3
5780	385,372,369,387,562	4
2682	92,337,703	1
503	92,138,196,311,521,740,895	3
3651	92,132	1
5277	144,677	4
1556	369,387,521,544	2
5105	339,369,385,387,672,811,834	3
3920	80,92,111,132,138,470,562	2
1327	85,92,138,521,546,666	2
1706	144,121,334,473	3
6566	38,369,385,387,521,671,811,814	2
5177	263,268,270,434,437,521	2
3479	61,80,225,227,837,361,901	4
2834	21,92,138,281,704	3
4440	369,385,387	1
4093	61,521	0
1185	521,223,229,231	1
1322	86,92,138,132,144,834,188,197,209,357,830,521,570,681,704,848,927	4
5591	92,138,521,679	3
2327	21,22,60,80,92,94,102,111,138,139,140,144,311,356,412,521,714	4
38	92,91,481,128,677	2
5337	92,138,521	1
3139	521,92,138,295	1
7454	138,456	0
4940	92,49,111,138,499,521,626,870	3
1859	148,677,554	4
129	235,229	1
1403	61,80,615,247,334,499,500,501,704,873,901	4
5637	369,371,372,385,390,581,586,873,521	4
1651	92,55,138,348,356,448,481,521,524,677,867	4
6762	92,138,521,660,865	4
6213	92,138,132,704,334	2
162	92,129,138,356,773,921	3
5989	92,149,138,593,724,343	3
3365	92,132,138,718	1
2216	77,521,92,469	1
4179	77,92,521	1
2222	369,372,385,387,330,643,586,581	1
4678	361,369,385,387,521	1
6241	129,138,475,521,861	3
4853	931	4
816	92	1
5775	361	2
6716	21,92,138,562,705	3
3759	40,384,387,388,521,522	4
5159	369,385,387	2
4723	92,138,77,562,521	2
1812	168,173,177	0
1421	92,132,138,208,460,704,873	3
7066	263,274,276,268,521,742	2
1888	92,121,735,138	2
2926	92,127,132,334,357,369,385	4
513	85,111,830,491,348,505,798,873	3
1464	263,267,268,356,434,438,690,694,873	3
3526	92,132,205,334,583,844,918	3
7043	521,61,92,138,616	3
6552	92,132	1
7071	144,138,499,521,677,77	2
4491	387,384,369,390,381,385,589	2
3322	92,132,138,298,521,615,491	2
3537	173,177,179	3
3255	116,521,61,399,397,790,849	3
4370	77,92,138,521,728,798,800	3
7573	69,102,125,142,521,645	4
1534	92,138,473,521,433,513	3
6118	21,92,138,570,728	3
3557	51	3
586	476,478,326	3
2786	92,138,300,412,521,687	0
7044	61	0
3102	92,421,132,138,142,192,769,903	2
3679	132,92,208,677	3
5907	92,138,615,337	4
1686	521,575,576	3
436	92,138,677	1
5728	92,138,144,582,466,895	2
1191	92,138,252,521,676,886	1
3792	92,132,901	0
3814	77,138,56,521	2
1565	49,92,138,499,331,724	3
3071	521,92,106,138,205,704	4
4430	92,132,194,521,781,220,558,760	4
6996	90,92,138,521,530	1
3797	165,369,385,387,581,873	3
3765	521,138,106,880,804	3
1950	521,825,828,829	3
2146	37,521	4
4385	399,402,400,401	4
5651	334,92	0
6236	80,92,132,138,144,298,469,518,513,521	4
6528	138,92,12,521	2
2114	92,469,521	2
1678	92,138,241,18,853,435,677,918	4
5866	9,172,173,174,180,521	4
7166	92,138,144,94,506,521,679,886	1
3416	92,192,559,344	2
3360	92,106,138,439,602,650,341,880	4
5770	80	0
7108	931	0
1443	433,334	2
3736	92,132,138,140,491,615,521,696,675	4
5257	77,92,138,143,144,252,521,677	3
3674	92,132,348,499,570,615,871,873	2
3786	858,749,521	1
362	77,92,138,144,252,619	4
7338	92,110,127,433,537,548,782	3
1554	132,138,615,521,348	1
3964	521,21,132,92,138,102,60,391,602	2
5206	92,138,346,453,521,605,644	4
7438	931	3
3826	521,138,92,132	1
1160	931	3
2936	369,387,294,433,512	3
3014	138,92,521	0
4698	334,92	2
4909	369,387,390,841,521	4
1912	92,49,138,142,499,521,577,677	4
2899	77,92,49,138,481,499,521,531,611	2
4351	138,521,252	2
1780	92,132,138,144,355,521,778	3
3307	21,92,132,138,545	3
4347	521,123,141,26	4
1180	810,369,385,387,581,343	4
4979	34,92,138,252,521,481,817	4
5516	21,92,138,541,691,893	3
6637	521,32,814,369,381,385	4
789	92,636	0
5515	92,138,334,504,778	2
4605	521,117,393,89	1
6292	92,433,513	3
5816	521,527	3
4032	61	2
4122	361,369,521,672	1
1623	92,21	0
5114	77,92,252,521,677	2
3381	5,43,92,201,521,593,724	4
4819	92,127	2
884	80,92,49,138,310,499,500,521,531,688,831,922	3
1062	46,92,481,521,603,865,896	4
7173	109,521,648,687	4
4131	92,521	0
6308	57,263,265,268,772,873	2
5737	92,132,138,625,469	1
4315	77,92,49,138,484,499,521,621	1
206	92,138,521,583	1
1259	92,138,338,433,514,515,513	2
3949	369,387,361	2
704	385,387,558,221,334	2
448	521,92,138,518	1
6812	521,32,384,385,387,389,390,610	4
5658	92,132,18,15	2
4596	92,111,132,138,144,295,707,818,873	3
2161	92,129,138,144,252,521,713	3
64	35,375,366,369,385,387,522,486	3
2694	60,80,91,92,149,132,138,188,204,233,356,364,368,369,385,387,485,558,922	4
2939	92,138,706	1
4420	19,61,343	0
2563	89,92,145,481,554,473,725,791	4
5821	521,80,92,138,699	1
6715	92,329,679,150	4
3326	77,433,521,679,513	4
3182	138,92,290,554,627	0
6439	521,361,369,385,387,390,672	2
5720	12,80,92,138,144,81,521	3
1804	92,138,340,481,738	1
3074	100,117,393,521,771	3
2771	92,132,138,334	2
1874	521,440,441	1
2679	37,369,387,385,381,834,814,811,521,584	4
1272	92,91	4
968	80,92,132,138,831	3
7179	521,92,138,252,717	2
3741	521,39,369,381,385,387	2
4558	60,77,497,91,92,49,111,138,129,499,521,574	4
4748	931	3
2489	92,138,132	0
7556	138	1
3752	338,369,385,387,581,751	4
5621	387,385,369,811,39	0
3292	92	0
3658	21,92,138,521,843,895	2
3955	92,118,138,351,447,521,797	4
3813	92,138,356,625	0
5359	521,92,49,138,445,499,570,728,776	4
2504	334,92	0
1080	369,385,617,672,873	3
7033	21,92,138,521	2
6445	92,127,901,625	3
2673	92,132,138,312,521,546,747	1
6545	80,49,133,142,499,500,331,675,118	4
6315	61,642,709	3
4348	521,173,177	1
6757	92,132,138,144,704,192,570,481,903	4
4144	92,138,334,901	3
6561	931	1
1373	77,78,92,138,521,778	3
3873	138,92,521,32	1
1120	92,127,246,539	1
6859	42,92,129,830,351,420,521,800	3
2971	85,91,111,79	2
5551	21,61,27,60,91,92,97,240,511,789,874,901	4
1861	92,138,132,531,521	2
29	10,92,90,132,138,188,194,439,517,602	4
6571	66,92,138,270,254,263,268,436,521,558,547,787	4
5879	92,138,128,60,521,583,875	4
1961	369,385,387,503,521	2
4338	92,52,132,138,357,447,896,446	4
6796	92,138,77,55,301,300,456,728,457,481,570,521,895	3
7424	92,138,521,491,615	2
4182	92,138,918,82,54,582,13,320,120	4
723	521,369	1
6074	173,176,179,180,521,416,788	4
4192	80,92,138,142,153,195,201,271,259,270,260,257,263,264,256,268,742,54,55	4
2646	807,634	4
1360	263,268,521,761	3
5104	369,387	0
4059	11,188,294,336,369,385,387,507,512,515,586,811,814,834,873,433	3
3257	409,691,541	1
3914	21,27,60,91,92,124,132,138,794,521,531,611,785	4
1737	9,391,425,427,431,521,522,532,718,303,502,164	3
1406	92,132,138,202,292,323,356,481,570,677,681,776	2
4875	521,129,92,138,311,456,840,886	2
1220	60,77,78,84,148,847,91,92,116,138,163,286,480,252,550,784,456,521,554,555,556	4
386	521,482,422,499,428	0
4696	77,521	3
3567	850	2
1855	92,127,334,722	1
490	138,521,704,149,901,491	3
6593	92,132,138,165,474,521,623	4
5789	488,558	2
577	92,55,132,194,208,250,320,356,448,481,505,769,795,873,882,901	4
6479	138,92,447,535,582	1
3256	901,132,92,127,768	2
146	92,138,521,630,787	3
7471	521,76,21,24,28	1
575	21,145,148,129,132,138,142,463,521,554,660,873	3
2749	92,138,521,541,691	1
2745	456,334	3
3632	610,385,387,834,222	1
3647	21,92,138,288,348,356,448,505,701,882	4
1782	225,361,521	3
5539	92,252,521,781	4
1710	317,263,761	1
572	92,49,139,499,521,689	4
3351	369,385,387,521,522	3
4034	521,35,390,387,369,672	0
1858	521,60,84,91,92,111,116,125,447,138,356,391,448,491,514,728,873,797	4
3581	6,60,69,83,92,97,114,55,201,205,250,280,334,448,449,490,505,562,552,795,806,836,874,875	4
3073	521,77,92,138	2
4882	521,778,77,92,138,144,554	3
3512	369,387,521	3
1627	55,344,447,604,901	4
3229	197,521,267,268,263,423,436,438,694	3
824	92,138,678,341	2
6290	80,92,138,700,831	3
1032	80,122,216,723,342	0
3282	77,92,138,521,611	1
4913	61	0
4217	162,80,92,49,133,470,252,499,521,738	3
4083	546,747,92,409,918,77,333	1
109	521,92,138,570,681,754	1
3918	470,138,521,570	2
2919	66,92,104,132,138,188,194,356,396,505,630,656	4
4472	521,129,138,706,840	0
4530	92,90,138,481,521,531,570	3
1639	92,138,295,521,630	4
3455	521,92	0
5396	521,845	3
6938	92,521,46,637	4
6377	92,132,138,18,313,739,853	2
7518	77,92,138,521,738	3
3721	92,129,138,355,516,521,769	2
1552	92,80,49,445,499,500,331,704,901	4
959	92,138,252,521,738,456,535	1
253	80,92,521,668,864,134	3
3344	521,92,144,95,138,570,704	2
5947	369,387,320	2
4366	61,92,138	2
2878	92,138	1
3671	521,657,425,844	1
3083	92,521,675	0
5481	92,160	1
6470	92,138,582,342	2
2516	931	4
2911	92,132,205,348,481,503,546,747,834,873,147	4
3812	132,138,433,326,660,918,865,92	3
4004	92	1
3644	92,138,521,577,831,762,616	3
4456	60,77,92,138,252,420,148,817,554,677	3
1654	138,591,101,163,397,446,447,784,521,902	2
5317	21,92,138,677,785	3
1073	77,92,90,138,290,541,446,357,420,447,481,612	4
7136	138,92,77,49,499,521	2
2311	674,92,138,129,139,521	1
1176	138	0
2011	31,188,203,210,369,385,387,381,390,521,811	4
6317	173,177,521	2
6033	18,420,62,19,428,430,853,854,313	3
1238	92,521	2
4216	80,92,133,138,142,295,521,546,613,747	3
3933	61,80,481,521,680	0
5007	138,92,677,252	3
4729	521,138,125	4
4138	144,521,928	1
681	92,122,132,138,144,57,570,704,873,304	3
5216	521,571	3
5197	92,138,55,747,608,334	3
2987	521,92,138,252,547	4
7532	521,80,92,49,126,133,289,356,448,499,500,562,592,704	4
2595	92,132	3
6373	369,385,387,522,194,197,294,558	4
7235	521,21,92,138,252,677	0
4029	868,364,358,387,390,521,671	4
1398	92,127,474,837,901	3
7237	268,263,521,761	0
3362	92,421,491,420,138,521,769,906,48	4
7447	12,92,521	0
2846	123,521,21,92,138,60	3
2055	303,428,430,657,521	3
7377	77,92,49,138,144,499,521,570,704,521	4
3072	521	3
4995	759,92,138,865	1
3015	521,356,369,387	2
4638	92,129,138,521,603	4
7436	225,385,39	4
3185	139,138,80,759,649	3
5175	77,138,521	0
1275	283,364,369,381,385,387,433,510,512,282	4
5519	521,571	2
2628	263,267,92,205,260,48,761,320,901	3
7200	92,132,138,615	2
4039	92,111,55,131,138,204,252,278,356,481,521,677	3
1113	92,127,132,138,122,104,562,334,605	4
612	92,132,481,704,249,778	3
1727	193,226,201,373,222,333,369,417,672	4
911	92,132,127	2
432	521,92,138	0
2470	92,132,188,193,195,447,481,544,570,569,731	4
3916	92,127,918,252,738	1
5358	25,46,120,123,550,448,521,709	4
6554	92,132,138,521,570,49,499,704,798	2
3948	184	1
6188	92	0
5746	361,521	1
1583	263,267,521,761,928	2
6826	92,420,503,521	2
514	521,369,387	0
5518	138,521	2
5326	92,138,583	1
193	521,92,133,138,144,539,491,637	4
4838	342,361,387,369	3
266	92,521	3
5039	521	3
893	92,504	0
487	361,385,549,18	4
21	92,127	1
2824	61	1
2966	144,252,451,521,519,1	4
3789	92,127,240,334,570,615	4
5520	931	4
3353	7,188,369,387,385,372,389,521	4
3404	263,268,521	2
951	92,138,469,521	1
5315	92,127,252	1
2049	92,111,132,57,138,219,356,448,505,521,873,882,927	3
2924	92,127,132,240,212,320,509,499,558,816,901,513	4
4817	521,672,32,868,361,364,585	3
5615	385,387,521,522	2
5341	92,127	0
6232	92,138,521,739	0
2346	92,138,144,329	4
4048	77,92,113,138,252,481,491,521	3
5324	521,583,77,92,138	2
2185	119,92,138,550,252,521	3
1146	336,369,525,558	3
2031	145,918,554,409	2
4747	571,573,572	1
4869	369,385,387	1
5582	80	2
1109	92,138,521,29	2
1931	132,92,127,122,104,722	4
4650	845,431,391	2
2122	92,138,521,570,615,491	3
6951	334,225	1
6455	138,252,737	0
1925	138,701,770,759,344,343	3
4274	92,49,106,132,138,201,205,320,499,704,873,880	4
5675	521,190,292,91,112	4
6452	521,374,384,387	3
1990	369,385,387,221,239,664,873,334	4
347	92,521	0
2558	92,129,138,357,521,558,654,778	3
3570	369,385,387,381,165,813,36	4
5890	12,92,138,144,129,469,665	3
858	521,173	0
3195	522,205,206,361,369,385,238,342	3
6747	521,173,177,176,178	1
4396	361,369,385	2
1826	385,387,369,814	3
84	361,369,334,672	3
6853	339,369,373,672	3
2510	931	2
7167	173,177,685	3
354	521	3
892	521,225	0
128	369,385,387,521	2
5827	8,92,127,132,625	3
3584	61	0
7073	92,138	2
1875	521,80,92,49,111,138,499,500,570,775	4
1006	138,92,127,132,334	1
6833	77,90,92,138,252,253,301,420,456,491,521,677	3
218	92,138,521,675,696	2
3222	184,193,195,207,521,767	4
835	481,476,477,521,631,806,918	4
1650	92,138,898	0
1890	92,138,252,521,677,785	2
2951	626,61	3
3452	92,138,918,409,697,252	1
3878	92,55,138,302,491,492,521,593,618,724,821	3
471	92,132,138,458,570,704	1
2554	363,369,381,385,387,521	1
3159	92,94,521,677,918	2
